ReviewID,Product,Category,Source,Country,Rating,Sentiment,Review,WordCount,CharCount,Topic
R03489,Cleansing Brush,Beauty,Website,South Africa,4,Positive,"I am satisfied with cleansing brush. I bought the cleansing brush for regular use. support responded quickly. For occasional use it may be different, but this was my experience.",29,177,support
R11980,Cloud Storage,Software,Email Survey,Nigeria,5,Positive,I was pleasantly surprised by cloud storage. The cloud storage was purchased for a specific need. the features justify the cost for me. I compared the experience with a couple of similar products.,33,196,value
R02037,Project Planner,Software,Mobile App,Nigeria,4,Positive,I had a smooth experience with project planner. I chose the project planner after comparing a few options. the agent explained the issue clearly. The result may depend on how heavily you use it.,34,194,support
R08389,Photo Editor,Software,Email Survey,Nigeria,3,Neutral,"There are good and bad points with photo editor. I bought the photo editor for regular use. the price seems fair, but I would compare alternatives. I compared the experience with a couple of similar products.",36,208,value
R00748,Hair Dryer,Beauty,Marketplace,United States,3,Neutral,It is an average experience with hair dryer. I bought the hair dryer for regular use. support eventually answered my question. There were a few details that influenced my overall impression.,31,190,support
R09038,Cleansing Brush,Beauty,Mobile App,Ghana,2,Negative,The main issue with cleansing brush. I've been testing the cleansing brush in normal day-to-day use. the interface is confusing. The result may depend on how heavily you use it.,30,177,usability
R09146,Rice Cooker,Appliances,Website,Kenya,5,Positive,I had a smooth experience with rice cooker. rice cooker has been part of my routine for a while. the agent explained the issue clearly. There were a few details that influenced my overall impression.,35,199,support
R04448,Air Fryer,Home,Marketplace,Kenya,1,Negative,The main issue with air fryer. I chose the air fryer after comparing a few options. the order arrived late. I would describe the overall experience this way after trying it for a while.,34,185,delivery
R11020,Hair Dryer,Beauty,Email Survey,Kenya,1,Negative,"Unfortunately, hair dryer. I bought the hair dryer for regular use. the controls are harder to use than they should be. The result may depend on how heavily you use it.",31,168,usability
R06744,Electric Shaver,Beauty,Email Survey,Nigeria,1,Negative,"Unfortunately, electric shaver. I have been testing the electric shaver in normal day-to-day use. the materials already show signs of wear. I compared the experience with a couple of similar products.",31,200,quality
R07503,Accounting App,Software,Website,India,5,Positive,"After several weeks, accounting app. I chose the accounting app after comparing a few options. the charge matched what I was shown. The result may depend on how heavily you use it.",32,180,billing
R03101,Electric Shaver,Beauty,Website,Nigeria,5,Positive,My experience with electric shaver. I bought the electric shaver for regular use. I learned the main features quickly. I've used it several times before writing this review.,28,173,usability
R03300,Body Lotion,Beauty,Marketplace,Nigeria,2,Negative,I am not satisfied with body lotion. I have been testing the body lotion in normal day-to-day use. the package was delayed beyond the promised window. That is the part I noticed most during everyday use.,36,203,delivery
R06246,Electric Shaver,Beauty,Mobile App,Canada,4,Neutral,"So far, electric shaver. I bought the electric shaver for regular use. the price seems fair, but I would compare alternatives. There were a few details that influenced my overall impression.",31,190,value
R08293,Keyboard,Accessories,Email Survey,Canada,5,Positive,I am satisfied with keyboard. The keyboard was purchased for a specific need. the controls are easy to understand. I compared the experience with a couple of similar products.,29,175,usability
R07567,Tablet,Electronics,Marketplace,Canada,2,Negative,The main issue with tablet. tablet has been part of my routine for a while. the response did not resolve my problem. The result may depend on how heavily you use it.,32,165,support
R03432,Face Moisturizer,Beauty,Marketplace,South Africa,2,Negative,"I regret choosing face moisturizer. face moisturizer has been part of my routine for a while. the available features do not cover my needs. For occasional use it may be different, but this was my experience.",36,207,features
R07119,Hair Dryer,Beauty,Mobile App,United Kingdom,2,Negative,I am disappointed with hair dryer. I chose the hair dryer after comparing a few options. the price feels too high for what it offers. I am basing this on my experience over the last few weeks.,37,192,value
R06806,Microwave Oven,Appliances,Mobile App,South Africa,2,Negative,"I expected more from microwave oven. microwave oven has been part of my routine for a while. important features are missing. For occasional use it may be different, but this was my experience.",33,192,features
R01262,Team Chat,Software,Mobile App,Kenya,3,Negative,I am disappointed with team chat. I bought the team chat for regular use. I had to repeat the same issue several times. The result may depend on how heavily you use it.,33,168,support
R00648,Cloud Storage,Software,Website,United Kingdom,1,Negative,I regret choosing cloud storage. The cloud storage was purchased for a specific need. important features are missing. I have used it several times before writing this review.,28,174,features
R00020,Vacuum Cleaner,Home,Email Survey,United Kingdom,5,Positive,I am satisfied with vacuum cleaner. I've been testing the vacuum cleaner in normal day-to-day use. the features justify the cost for me. I've used it several times before writing this review.,32,191,value
